idx,time_sec,mar,ear,nose_chin
398,13.266534,0.06972215790983714,0.26720344924604456,0.8196030630835068
399,13.299866999999999,0.07160383957641692,0.26695513079808975,0.8271132387571547
400,13.3332,0.07153591357652181,0.26594728606786866,0.8227472391104991
401,13.366532999999999,0.07106221820378376,0.27247063316012676,0.81865573766242
402,13.399866,0.07188146714915589,0.2713336032245801,0.8190724395691128
403,13.433199,0.07143066220834123,0.27354387815403286,0.8169050387085918
404,13.466531999999999,0.0713995596091008,0.27695548367709966,0.8172419743123287
405,13.499865,0.07082192918806443,0.27471962828549984,0.812489457952108
406,13.533197999999999,0.0713705286175232,0.2858733167638089,0.8191842752318713
407,13.566531,0.07019866286836507,0.2844544852416582,0.8106131310083732
408,13.599864,0.07186056463463943,0.28212715166031443,0.818103158513737
409,13.633197,0.07125478298060073,0.28139945750610385,0.818939430635758
410,13.66653,0.07099816140558976,0.28765286739422224,0.8360307308623263
411,13.699862999999999,0.08174253765163901,0.2935423575782889,0.84822674659306
412,13.733196,0.16611943551226102,0.29211905439501684,0.8579703490613457
413,13.766528999999998,0.17838582039168452,0.2918943642240469,0.8667190323652623
414,13.799862,0.1791301259271742,0.2906545853697926,0.8676891155129144
415,13.833195,0.1800865027770145,0.2907765153870582,0.8759529228304377
416,13.866527999999999,0.1881418265508447,0.2966805764460778,0.8724118619132814
417,13.899861,0.1948019414456463,0.28969198079781444,0.8748055052524205
418,13.933193999999999,0.1996617065316913,0.2836420015997415,0.8819901463603298
419,13.966527,0.1960298774446968,0.2870258762720004,0.8856572785358233
420,13.99986,0.18654392630603392,0.27864260929244145,0.8708864215970418
421,14.033192999999999,0.18608858913413373,0.2802767129788183,0.8732879411168598
422,14.066526,0.18771350087091954,0.2811589615477409,0.8702663121916203
423,14.099858999999999,0.19434035098583102,0.2849307877835422,0.868273129186959
424,14.133192,0.19562526383255344,0.28239317843401346,0.8770142928071042
425,14.166525,0.19347895513096053,0.2695300489324106,0.8866400442636402
426,14.199857999999999,0.1941432067883308,0.2644454313718324,0.8899982480188182
427,14.233191,0.19551902176597444,0.29042221898536924,0.880553656387856
428,14.266523999999999,0.19385595884423448,0.2825275380418809,0.8738697159239219
429,14.299857,0.1883347493450107,0.28534462556698126,0.872007385647417
430,14.33319,0.17080926907217092,0.28870263592273,0.8776612063715667
431,14.366522999999999,0.16416971327236707,0.2921327414593182,0.8772488321176738
432,14.399856,0.15473857886911063,0.30063980325202094,0.8781872191547977
433,14.433188999999999,0.134662905185562,0.30412151302284585,0.8761325695559603
434,14.466522,0.10557966066336939,0.3047160304759451,0.8717010407077793
435,14.499854999999998,0.08006416457403705,0.2915215772220564,0.8575741156943134
436,14.533187999999999,0.08037404841379016,0.31247026448590043,0.8565964060254758
437,14.566521,0.07959999087380397,0.3094654584181462,0.852880613129922
438,14.599853999999999,0.08014204168807953,0.3059306115402416,0.8498407598112212
439,14.633187,0.08106649853600664,0.30990192351590395,0.844798236215022
440,14.666519999999998,0.08287426922427724,0.30388323111559057,0.843499968605519
441,14.699853,0.08355606196832568,0.29921200773100654,0.843097591554032
442,14.733186,0.08279714219616595,0.30640493777515154,0.8437526494717499
443,14.766518999999999,0.08601260674813606,0.31142765601114364,0.8500963743530906
444,14.799852,0.11915742362149698,0.30769771883133257,0.8683529871177131
445,14.833184999999999,0.14593222668478942,0.3066848079760264,0.8835373222032736
446,14.866518,0.1605944902271538,0.3067715259372158,0.8855418403482165
447,14.899851,0.14965374670182816,0.3075989730576988,0.8843293492396833
448,14.933183999999999,0.12810511725948412,0.306131384960325,0.8772707408939248
449,14.966517,0.12082768694900069,0.29926898164678206,0.8815166439693067
450,14.999849999999999,0.11325214375373781,0.2726843898467484,0.9086399515047071
451,15.033183,0.10897179631462556,0.2914662855657189,0.8925154665145157
452,15.066516,0.10379405386660143,0.31668201223228776,0.8946480804370053
453,15.099848999999999,0.13078905305534794,0.30629992480874124,0.9034376186017805
454,15.133182,0.16074618083570133,0.3081030338376104,0.920224614549875
455,15.166514999999999,0.17203253719745232,0.3014624463174136,0.9501938611638268
456,15.199848,0.1827172012170438,0.31303392401368674,0.9531514782676568
457,15.233181,0.1843295134452216,0.3883810971853184,1.00189311888838
458,15.266513999999999,0.18359336322499215,0.37901829335258663,1.0284192253780238
459,15.299847,0.1610726375328528,0.3354394166996357,1.0710648110321037
460,15.333179999999999,0.16360244986139041,0.36633273013301637,1.0616095831482961
461,15.366513,0.13163184414368853,0.5292508319875591,1.1120466262789184
462,15.399845999999998,0.14690438848796508,0.5005643043335026,1.120604985544468
463,15.433178999999999,0.1501988952075829,0.6411142366117364,1.2395264417143037
464,15.466512,0.16089886672579368,0.6555289461816929,1.274363840621756
465,15.499844999999999,0.17279388562408976,0.7062435162957431,1.2395034034817598
466,15.533178,0.14955462713866366,0.692061307075067,1.2666841560034836
467,15.566510999999998,0.16728815596441796,0.6315577417939051,1.2149310340439134
468,15.599844,0.16615434677048876,0.6396721147030099,1.2334694996891358
469,15.633177,0.15924451264996567,0.7693712325326576,1.2681052254864176
470,15.666509999999999,0.1485207991539513,0.831146533074772,1.279226200254904
471,15.699843,0.1525922213292876,0.5325820479931351,1.1924711883150834
472,15.733175999999998,0.16413008251029731,0.783789851220893,1.2637006490082827
473,15.766509,0.16748119422021673,0.47903848425023415,1.152136435496301
474,15.799842,0.1711537137353791,0.6550082938122058,1.210784510129408
475,15.833174999999999,0.1647130111589005,0.6013684203547174,1.1486878561261304
476,15.866508,0.16033735892185652,0.6487731623876608,1.1720566190209756
477,15.899840999999999,0.1718455211908383,0.7029572300849423,1.2115171199758032
478,15.933174,0.17390430109009627,0.8981671591729073,1.273862618458171
479,15.966507,0.16174742448134968,0.7585700492725046,1.2389123636755772
480,15.999839999999999,0.15595217722902704,0.8919027666326588,1.2492761300807003
481,16.033172999999998,0.15832038919173297,0.6201092245344364,1.1210020174428441
482,16.066506,0.14359858431636557,0.6912040088505236,1.1291696821605155
483,16.099839,0.16139315700661655,0.6778016088891651,1.0790542307782502
484,16.133172,0.16602337447061122,0.5305413387834386,1.0246935379214044
485,16.166505,0.17492891539729932,0.49770096955178933,1.005188363760701
486,16.199838,0.15423537324819986,0.3869876369645141,0.9422107789393124
487,16.233171,0.14904364042915821,0.4474380558405655,0.9575179278996135
488,16.266503999999998,0.14950262226127492,0.43884213047321685,0.9342877781405318
489,16.299837,0.13561713122853702,0.3926321487438411,0.8780314384337105
490,16.33317,0.13118307273653781,0.293710834482654,0.7914713454827782
491,16.366502999999998,0.12657479391493848,0.24579345767795358,0.7547289809918585
492,16.399836,0.12773878537441224,0.3313921768375615,0.7998263235832103
493,16.433169,0.12492468434057911,0.281055801202885,0.7362324961535704
494,16.466502,0.12024589297044218,0.3062981906021397,0.7108337443340509
495,16.499835,0.12278137171078528,0.31518346322052665,0.7076138828035183
496,16.533168,0.12257393257465628,0.3084101381193094,0.6859205501007357
497,16.566501,0.12439445935348437,0.3357532844050757,0.7178353103250218
498,16.599833999999998,0.12463674929100334,0.25243061863721605,0.6719906735413008
499,16.633167,0.1263213821360993,0.26688708668413796,0.6656166173127577
500,16.6665,0.12484591581529941,0.25941852214275757,0.6433725620990427
501,16.699832999999998,0.12094924431560579,0.26273184482950174,0.6449752053819181
502,16.733166,0.12274696457571241,0.2623561132082203,0.6466479874985966
503,16.766499,0.12070366583157291,0.2543314977739375,0.6508719097151388
504,16.799832,0.11942283287701476,0.28161346869261666,0.6647495785921135
505,16.833164999999997,0.11887254476503444,0.3110591464136283,0.6834316696005976
506,16.866498,0.13280977097884086,0.30922863663630273,0.6921005572583954
507,16.899831,0.12161722408842299,0.3599970686419247,0.7200133559167923
508,16.933163999999998,0.11692977228778723,0.40244135612617243,0.7454284860412718
509,16.966497,0.11733376623619103,0.25533794797462883,0.7828915491893279
510,16.99983,0.10606347699705852,0.2856272806577596,0.7574271046408809
511,17.033163,0.10357565144083355,0.3179605181153218,0.7023889736146722
512,17.066496,0.09886557257921076,0.3179139486247031,0.71639191274925
513,17.099829,0.08892368859300386,0.3233640408760505,0.734769694055872
514,17.133162,0.08374380933981389,0.32214835837054395,0.746368685962013
515,17.166494999999998,0.07807959717026464,0.3088018750618593,0.7599618791762833
516,17.199828,0.07599868294419568,0.305439713740988,0.7719774786906761
517,17.233161,0.07253996656062363,0.30546770790585925,0.7876417252765271
518,17.266493999999998,0.07226826114346248,0.29439255107696644,0.8123773336878984
519,17.299827,0.06982571114694192,0.2866907302181042,0.8237432370502014
520,17.33316,0.06568288145448749,0.28074718317163844,0.8431196480718003
521,17.366493,0.06830549383857043,0.2765705553364901,0.8499677374685666
522,17.399825999999997,0.06964501066885394,0.26809130341409454,0.8654493917662963
523,17.433159,0.0680354326561996,0.2710323495792838,0.8758979997443349
524,17.466492,0.12530369903943755,0.27074196301983905,0.8840368534539089
525,17.499824999999998,0.14177069959850608,0.2790092872879929,0.891141143280632
526,17.533158,0.14144571732934538,0.28067687895215065,0.8917577561491139
527,17.566491,0.11111050955635046,0.2766721311010225,0.8825499090702829
528,17.599823999999998,0.07208403646338733,0.27389241800875663,0.877790753828616
529,17.633157,0.0725783352354937,0.27553694950058827,0.878831841742273
530,17.66649,0.07012190525101254,0.22820480029572587,0.8885076852973987
531,17.699823,0.07300237403358892,0.14010629815867634,0.9092977647514869
532,17.733155999999997,0.07910493254612132,0.14517293288392952,0.9400644804525259
533,17.766489,0.11789019509825252,0.16028344954257606,0.9520520046310661
534,17.799822,0.15833360249419628,0.17851651018686504,0.9743829260786331
535,17.833154999999998,0.15225256677427842,0.22269097289868647,0.9513555455816924
536,17.866488,0.1567513583768265,0.23782379762985362,0.965598517935768
537,17.899821,0.14490402061291519,0.23016172769434018,0.9774088727135963
538,17.933154,0.12380596317472584,0.2418599515575564,0.9774193215442766
539,17.966487,0.10144605364054612,0.24195183114928326,0.9766658063798428
540,17.99982,0.10155196038123243,0.2518266832886634,0.9692836373550819
541,18.033153,0.09801648390362185,0.26417897109379745,0.9651310910377691
542,18.066485999999998,0.0994442025755036,0.2464274269308087,0.9712013617017041
543,18.099819,0.11594281943782878,0.2530146003507952,0.9755766174954117
544,18.133152,0.16356140951484396,0.24542919565945723,0.9818824562351965
545,18.166484999999998,0.19978058797866652,0.25383493620265585,0.995246667522419
546,18.199818,0.21575251626364766,0.24416127565791604,1.0070631217833415
547,18.233151,0.20028814151205626,0.26244028207079223,0.9939250487965017
548,18.266484,0.16282949483552867,0.26325062331771,0.9815209749346158
549,18.299816999999997,0.12806997551945526,0.27040652633727047,0.9688866924320828
550,18.33315,0.1052168340204103,0.24354915626362994,0.9644682724301058
551,18.366483,0.10355059147164676,0.25835448831806374,0.9670061639538909
552,18.399815999999998,0.10476422732902137,0.2710929086033471,0.9785739722584471
553,18.433149,0.10493492599089317,0.25841532374578446,0.9789737264609698
554,18.466482,0.12660629790406933,0.26189772476751116,0.9880899315767482
555,18.499814999999998,0.15219931357504318,0.2321876433456182,0.9947435425514748
556,18.533148,0.1344338708499582,0.2633106417687702,0.9898880650150257
557,18.566481,0.11259782266904307,0.26987729759028234,0.984179327503511
558,18.599814,0.11313518712893558,0.27205805222328505,0.9759606963835316
559,18.633146999999997,0.11103686637245866,0.2525045412764729,0.9637728009554744
560,18.66648,0.10757558024354252,0.2668010626038626,0.9648174326629857
561,18.699813,0.10626915484290803,0.2682165100927384,0.941057237411842
562,18.733145999999998,0.10640797851991496,0.28417472763062834,0.9230207190403196
563,18.766479,0.10455768691730456,0.283696492620104,0.9369225166108088
564,18.799812,0.10738215807462964,0.29241606164733236,0.9218316147188043
565,18.833145,0.10780011339035515,0.28865742960669755,0.8989521320383965
566,18.866478,0.1083877507278458,0.30463027116494185,0.8413693458470742
567,18.899811,0.11091099645557218,0.2853354842761814,0.8225440662882467
568,18.933144,0.11121932866355438,0.2849327122083919,0.7947015279936793
569,18.966476999999998,0.11378591406023587,0.30065016373548026,0.7797994516593921
570,18.99981,0.1138649216076932,0.3141055208591609,0.7558875489965458
571,19.033143,0.11142579993260046,0.3245730426358256,0.7439093776666595
572,19.066475999999998,0.11096582093078623,0.311565199298093,0.7314608476242714
573,19.099809,0.1070997295144902,0.3298438915531908,0.7113641074976221
574,19.133142,0.10855589502930793,0.34007924384478955,0.700037708934846
575,19.166475,0.1083084769733414,0.31983654817967766,0.6843792554137619
576,19.199807999999997,0.10872957977681223,0.32616065434165326,0.6685049654866176
577,19.233141,0.10584116063324571,0.32777926601721447,0.661363747804385
578,19.266474,0.10808499509627603,0.33037037719374096,0.6495202212246353
579,19.299806999999998,0.11353937049813628,0.3241720760977108,0.6493248642542141
580,19.33314,0.11143112281005123,0.31792185100395,0.6663702636062668
581,19.366473,0.10911761055078753,0.3218773606527942,0.6620759833117774
582,19.399805999999998,0.10917705869343027,0.32086394069730184,0.6655161678902554
583,19.433139,0.1068882888693673,0.3202611271285235,0.6650452320444598
584,19.466472,0.11001008938103113,0.30027058494950665,0.6679499026534912
585,19.499805,0.10893563686007833,0.3239601002499797,0.6716318862493722
586,19.533137999999997,0.11086416201311625,0.32181658490527254,0.6613169728085242
587,19.566471,0.10894655303359624,0.3124465052466829,0.6681774238641857
588,19.599804,0.11354825032505915,0.3166079502785723,0.6739136625375823
589,19.633136999999998,0.11068669218527047,0.3221797178445097,0.6775022062654541
590,19.66647,0.10863385688756391,0.3221858530992888,0.6719250840856784
591,19.699803,0.10877047659593778,0.304264491009541,0.6696437193383495
592,19.733136,0.1099523718075742,0.30315513425407375,0.6600855629956087
593,19.766469,0.11223262502183501,0.3056241964400233,0.6599895623761156
594,19.799802,0.11055740968417871,0.2987327311703055,0.6608639308975022
595,19.833135,0.11307717438760331,0.3138992097951445,0.6637557198355202
596,19.866467999999998,0.11127471167892966,0.2850097365117721,0.6587801864408072
597,19.899801,0.11154595205294471,0.30737452629301865,0.6599490101407429
598,19.933134,0.1119475518836081,0.3072653001796295,0.6647491937121853
599,19.966466999999998,0.1080622999976286,0.32132631467753847,0.6707121809243807
600,19.9998,0.11146702872112234,0.3249172264192714,0.6644758106021181
601,20.033133,0.10577903794722816,0.2716626246580415,0.679779955552018
602,20.066466,0.10620565865504217,0.14232897809798556,0.6748587078419793
603,20.099798999999997,0.10163329303481798,0.21478320490914798,0.6798512800587074
604,20.133132,0.09977983239929443,0.2827039606596976,0.6851327064566475
605,20.166465,0.09719331429392421,0.29957719726775195,0.6939681145356521
606,20.199797999999998,0.09192747720590966,0.2901172823810881,0.7295141034583721
607,20.233131,0.08705756219115325,0.27339985685002444,0.7538149513157507
608,20.266464,0.08273957402292256,0.27771108692750146,0.774263639007725
609,20.299796999999998,0.07733444729197499,0.27286904711199644,0.7971754460062912
610,20.33313,0.07783258327653768,0.25867311847758756,0.8253724785313233
611,20.366463,0.07470388857002164,0.25985891115296533,0.8459102394632977
612,20.399796,0.0916092283673761,0.24679156888680573,0.8682203913149089
613,20.433128999999997,0.1265957155019513,0.24313340363989433,0.8943927775429595
614,20.466462,0.15176370008795909,0.22947323502170763,0.9269659724578225
615,20.499795,0.16006547906901897,0.21485180625277295,0.962487812782413
616,20.533127999999998,0.16643170289460893,0.1971449386001367,0.9917008063709193
617,20.566461,0.17257861198507682,0.19595023211980628,1.0040194338668695
618,20.599794,0.17458833192278536,0.19137787902057535,1.0094203835178237
619,20.633126999999998,0.18149560979515164,0.18954119494019545,0.9924239282261469
620,20.66646,0.17681625326933526,0.20028092017036672,0.9916577844465294
621,20.699793,0.1735439712123305,0.20840819137114341,0.9911017857089371
622,20.733126,0.17779488066783186,0.20085477323602974,0.9985353637982248
623,20.766458999999998,0.1742883597603538,0.19181115056309467,0.99571171997575
624,20.799792,0.1720783304227667,0.17806220077193036,0.991928210063845
625,20.833125,0.16756576906510942,0.18176252431081474,0.9832378231547294
626,20.866457999999998,0.1633301978574338,0.18766283906806466,0.9793332333229408
627,20.899791,0.16157712826462867,0.1899243774775966,0.9729752063029169
628,20.933124,0.16406953818328132,0.19127034634951856,0.9682118826279702
629,20.966457,0.16086397434072466,0.19004213425920177,0.9646655997794861
630,20.999789999999997,0.1589262575188077,0.19374459884455617,0.9513865205331737
631,21.033123,0.1649464832617686,0.20276936693720538,0.959167059424829
632,21.066456,0.16001470825603856,0.21316911885607623,0.9444254468461187
633,21.099788999999998,0.16014685074740415,0.21655940711569444,0.9452113758967381
634,21.133122,0.16110086140617894,0.21678812708590306,0.9448132452568639
635,21.166455,0.15989592217636894,0.22828120041814953,0.9409512905176565
636,21.199787999999998,0.16171743382796916,0.22329851657647748,0.9375128414901575
637,21.233121,0.1566321741118613,0.2136850031236701,0.9392335301160171
638,21.266454,0.16001592609391627,0.2051525636833685,0.9392624006377969
639,21.299787,0.1587810284220364,0.21331755192008012,0.9314773658394667
640,21.333119999999997,0.1632543391540519,0.21072513067627885,0.9319469299401187
641,21.366453,0.16275126400951098,0.21584813450967255,0.9338189956379663
642,21.399786,0.17405190483255553,0.21457472872723293,0.9471204151759447
643,21.433118999999998,0.19540803125535586,0.22069953870201958,0.9686307233186624
644,21.466452,0.2281263841369507,0.1481230267591815,1.0071220643680463
645,21.499785,0.23266869212821856,0.13238303938728652,1.011940820700764
646,21.533117999999998,0.23290217748762262,0.1619403359932759,1.027491733155251
647,21.566450999999997,0.22910513523165912,0.17387933712414533,1.0201822601957138
648,21.599784,0.2091242547724162,0.19804621402370476,1.0122762158822167
649,21.633117,0.20924388722704465,0.20628995261505614,1.012574895812311
650,21.666449999999998,0.19326138472081755,0.20727671830041644,1.0197754368405305
651,21.699783,0.19404430884958268,0.2184263274664462,1.0241243760761705
652,21.733116,0.1941510765597905,0.22047841394986417,1.046065867854367
653,21.766448999999998,0.18637477078579048,0.23257865352610085,1.0157445102066363
654,21.799782,0.16700122625134747,0.24161471863787184,1.0273407765656524
655,21.833115,0.16875696077534816,0.2439343111786663,1.0436831105886422
656,21.866448,0.1834893693762696,0.2534383714478922,1.0551133854626467
657,21.899780999999997,0.18989532001625742,0.2524527597856297,1.039722879324612
658,21.933114,0.17749052403272708,0.2697138466705306,1.0568897070326075
659,21.966447,0.18687035298016527,0.2602553615830729,1.049918565821315
660,21.999779999999998,0.15048276082265052,0.25529214592513866,1.0500381027869756
661,22.033113,0.10729098397302475,0.24924827153662862,1.0337455010900058
662,22.066446,0.10894892792343493,0.25903919917968565,1.0369360398821832
663,22.099778999999998,0.12787115858301473,0.2518326506483539,1.027868689177194
664,22.133112,0.1704420476852674,0.2681509322445974,1.0191233314053043
665,22.166445,0.22361028925141152,0.28539307266944264,1.0178947328701478
666,22.199778,0.26813840078061524,0.2844535355822478,1.060307721322564
667,22.233110999999997,0.29759079090458107,0.312806142178624,1.02619695872085
668,22.266444,0.27042657592751934,0.3029918181437349,1.0036887199564573
669,22.299777,0.18045034806180157,0.30699316586473213,0.9678368610232767
670,22.333109999999998,0.11012185757013118,0.323676762758734,0.9416799446889552
671,22.366443,0.1118982708839546,0.3085300203386412,0.9358936080188295
672,22.399776,0.14281732230524335,0.30511505260276306,0.9252104864306573
673,22.433108999999998,0.15138831410691672,0.30894494300766484,0.9224407397094053
674,22.466441999999997,0.1251435253442199,0.306481149538008,0.9288070308523856
675,22.499775,0.1113946211479289,0.31601955640964474,0.9250577341906537
676,22.533108,0.13741807648601767,0.3032440502539207,0.9201873712290617
677,22.566440999999998,0.17948549910666411,0.3337169890080488,0.9129922600114244
678,22.599774,0.19257669674232836,0.34564455723356385,0.8908524971157858
679,22.633107,0.20130282479308942,0.3283480560564648,0.8765389687992158
680,22.666439999999998,0.20953139563913112,0.30874632812138547,0.8460928427256492
681,22.699773,0.1939983497258526,0.3079989520467733,0.8198975771636152
682,22.733106,0.1697689619560305,0.29765014650705546,0.8063518917439768
683,22.766439,0.14664477118390093,0.3062606487908133,0.7812824590926908
684,22.799771999999997,0.10152824092489963,0.27677375501041984,0.7713422696225347
685,22.833105,0.09232166590647471,0.2876863115010939,0.763780696158801
686,22.866438,0.09007244075173895,0.29110359967158866,0.7599863324118482
687,22.899770999999998,0.08867834008143834,0.29140966698400517,0.761103224420172
688,22.933104,0.08783292596732256,0.29685259912669515,0.7630999037369784
689,22.966437,0.08432184475171295,0.281065682483227,0.7580163351651561
690,22.999769999999998,0.08111920380478609,0.2868532542762934,0.7505363969568039
691,23.033103,0.07712900310326863,0.29388905773114204,0.742442368800951
692,23.066436,0.07606361950486981,0.2854953332890259,0.7472689761768214
693,23.099769,0.07485019294473735,0.2939175755893818,0.7499192863808971
694,23.133101999999997,0.0775470154633215,0.2931466339989258,0.7492075885110573
695,23.166435,0.07446814234650684,0.30120326514533885,0.7544070630582884
696,23.199768,0.07328253065278809,0.2927982869741633,0.761070353149879
697,23.233100999999998,0.07271678660583854,0.29606543496619053,0.7719173702838439
698,23.266434,0.07487457437117806,0.29378418527392264,0.775660353420519
699,23.299767,0.07399707776357965,0.28370241858350176,0.783300746937432
700,23.333099999999998,0.07454180496755494,0.2924760372989267,0.780751192352694
701,23.366432999999997,0.074862676136391,0.29405527788174635,0.7870889836599996
702,23.399766,0.07461884920801796,0.2899810653473087,0.789521014499327
703,23.433099,0.07471360975579236,0.290457428435682,0.792850847981581
704,23.466431999999998,0.07653267286637444,0.28759539762402936,0.7973357027427254
705,23.499765,0.07582961870545248,0.2907778350992175,0.7988147591671234
706,23.533098,0.07581767137536859,0.2938644918202401,0.7992801101637669
707,23.566430999999998,0.07613577956993976,0.28789441717256803,0.8015436433031162
708,23.599764,0.07477076031633498,0.29324121779046225,0.7984758001946866
709,23.633097,0.07555051948782628,0.28579304861982874,0.7998335890418408
710,23.66643,0.07608658999714649,0.2959601539475024,0.8048129298841437
711,23.699762999999997,0.07649982428142682,0.2925029708280251,0.8036489616704726
712,23.733096,0.07744097496758603,0.2995577112192486,0.8031535878251329
713,23.766429,0.0776533543287145,0.3006917325829267,0.8051351165361457
714,23.799761999999998,0.07678791083421209,0.3014582501939073,0.8026785935297445
715,23.833095,0.0767808128883139,0.29240691022601084,0.802484267827654
716,23.866428,0.0771424228644041,0.3035354917943122,0.8015057248441285
717,23.899760999999998,0.07644519470963052,0.28307855960633166,0.7962893782582053
718,23.933094,0.07634212778296644,0.26642875368382174,0.791955375943771
719,23.966427,0.07525759155455154,0.27334309615952257,0.7810950614378306
720,23.99976,0.07468517652881969,0.27953775788844437,0.7867186249610516
721,24.033092999999997,0.0753229962285199,0.2793879405652181,0.7859088716386355
722,24.066426,0.07536518465901397,0.28206076307895933,0.7839393780791734
723,24.099759,0.07654470791320232,0.2805751240842894,0.776476164759216
724,24.133091999999998,0.07452239417782996,0.2825346018819179,0.7745857701191424
725,24.166425,0.07576555819287063,0.2849948650411815,0.7739118570849435
726,24.199758,0.07439694153763825,0.2785315700316552,0.7748566535253766
727,24.233090999999998,0.07546187007120186,0.286264171044022,0.7733777060884099
728,24.266423999999997,0.07455150267338281,0.28941394311028734,0.7687594891663619
729,24.299757,0.07406661127611439,0.28827853476525456,0.7715593965189282
730,24.33309,0.07428627656083056,0.2588418269409216,0.7716908153978148
731,24.366422999999998,0.07330771806530931,0.108304699763387,0.7776200707695997
732,24.399756,0.07292196736497944,0.10055217739890254,0.7931452495951927
733,24.433089,0.07469347169316107,0.20479752900251685,0.7952255982051761
734,24.466421999999998,0.07406226500495505,0.23826612593293545,0.7827786747735743
735,24.499755,0.07404663554090632,0.25268770618559644,0.7822761720669897
736,24.533088,0.07352461219607197,0.2609453864862613,0.7790051936188436
737,24.566421,0.0736958598319348,0.271496003147381,0.7860660505311443
738,24.599753999999997,0.07398255184722444,0.27295675830824245,0.7829269343676715
739,24.633087,0.07443845517499494,0.27791052466622646,0.782828864937909
740,24.66642,0.07567832728329683,0.2736554563670317,0.7872229542419605
741,24.699752999999998,0.0761832324687371,0.28109340893060397,0.7836444158448639
742,24.733086,0.07561689813797569,0.282215734915082,0.7891740925131872
743,24.766419,0.07653986068342421,0.28874835289368717,0.7897599455905331
744,24.799751999999998,0.07646480624970707,0.29451865258548204,0.7912868442929878
745,24.833084999999997,0.07733328651421714,0.2934024023859193,0.7973895545751778
746,24.866418,0.07805671310680774,0.2948420087399265,0.7921604377964819
747,24.899751,0.07798275616836278,0.2994160954219905,0.7953960741086062
748,24.933083999999997,0.07771395766092261,0.2897671283751275,0.7894015049099496
749,24.966417,0.07789723461980946,0.28484732793064316,0.7862845077014449
750,24.99975,0.07811749692150488,0.290968037194294,0.7871676489140234
751,25.033082999999998,0.0791346682012111,0.2908938907253076,0.7865699964820125
752,25.066416,0.07807673516919135,0.2971221045356607,0.7828839070494025
753,25.099749,0.0785110134985553,0.299171516549493,0.7783018279984082
754,25.133081999999998,0.07891398582146064,0.29753241228853244,0.7844641880533567
755,25.166414999999997,0.07705131502266015,0.29434512617276554,0.7887829535325853
756,25.199748,0.07784297849210715,0.30274172662455334,0.7876923080704632
757,25.233081,0.07749136619371227,0.30209645127077556,0.7866846466308616
758,25.266413999999997,0.07792272364755594,0.29798396740261734,0.7836375722345965
759,25.299747,0.0771624820191707,0.2972417702199329,0.7950952941046654
760,25.33308,0.07777979742972929,0.30352248920363034,0.7901161774838654
761,25.366412999999998,0.0787162946962783,0.30887074556171074,0.7974346788196938
762,25.399746,0.07744412195136283,0.30094124902768826,0.7983447707298418
763,25.433079,0.07847487344417321,0.2885114092786222,0.7997415875536615
764,25.466412,0.07852291188080185,0.2880467013481684,0.8001329362832994
765,25.499744999999997,0.07799177952045207,0.29534879434097694,0.7984605910533652
766,25.533078,0.07855944211367513,0.29538562979592864,0.7916821721159666
767,25.566411,0.07855714131772633,0.3016087579252652,0.7901985788229826
768,25.599743999999998,0.07845267556325386,0.29862278791571106,0.7957563351070341
769,25.633077,0.0788851666650632,0.2935873829866295,0.7944657392093646
770,25.66641,0.08035866469593428,0.29313908350525286,0.8000135788139088
771,25.699742999999998,0.07982324508247969,0.2919633318051105,0.7984185716765858
772,25.733075999999997,0.07996479760666439,0.28673322201064055,0.7970762514955769
773,25.766409,0.07655453960442218,0.2886680288046334,0.7774758583020887
774,25.799742,0.07544185140751128,0.28582791606802604,0.7747200637219687
775,25.833074999999997,0.07531551052845124,0.275909549042416,0.7739750361863446
776,25.866408,0.07662458516283242,0.2868251854793936,0.7704873119860609
777,25.899741,0.0756514059074613,0.27230836285959215,0.7701623797236147
778,25.933073999999998,0.07442986421869939,0.261946335327778,0.7761838754010897
779,25.966407,0.07253797877368923,0.2690548162555072,0.773846375225556
780,25.99974,0.07328317372229069,0.26244318339636996,0.7748227781953846
781,26.033072999999998,0.07275011933264695,0.26098780025852186,0.7686765051090041
782,26.066405999999997,0.07409551902299077,0.2632957027304883,0.7723279529903995
783,26.099739,0.07366107452519381,0.2649864397073076,0.7702108692508666
784,26.133072,0.07498683940677339,0.2669907478912302,0.7697376642165145
785,26.166404999999997,0.07296326280827196,0.2723433829190572,0.7727034145383529
786,26.199738,0.07401170741570769,0.2620936134244662,0.7737015402998805
787,26.233071,0.07546052834596653,0.26484078831718416,0.7618044527560885
788,26.266403999999998,0.07569136554183158,0.2673332648889241,0.7651324128155644
789,26.299737,0.07578167172024457,0.2750761393316846,0.7652276880720299
790,26.33307,0.07469141885123652,0.27302368134737387,0.7558764626843912
791,26.366403,0.07524206978022875,0.2686564904956492,0.758949059401419
792,26.399735999999997,0.07578620283563459,0.26391142159802305,0.7564387617685592
793,26.433069,0.0772478840800369,0.27122778145488347,0.7577483868975551
794,26.466402,0.07664263517646752,0.2695816114819801,0.7609683249465754
795,26.499734999999998,0.07560225764953708,0.2715309212568529,0.7554548003468919
796,26.533068,0.07554263600165405,0.2694185746045298,0.7634913746501583
797,26.566401,0.07534005184871465,0.2736750975083598,0.7667712027313252
798,26.599733999999998,0.07510519872375852,0.2737932469949431,0.7648220828880539
799,26.633066999999997,0.0754832710108409,0.27712863722364556,0.7691948330829278
